InChI,SMILES,VapourPressure_kPa,Temperature_K
"InChI=1S/C8H2F16/c9-1(10)3(13,14)5(17,18)7(21,22)8(23,24)6(19,20)4(15,16)2(11)12/h1-2H",FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.92,308.17
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,0.296,283.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,0.575,293.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,1.061,303.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,1.868,313.15
"InChI=1S/C7H9N/c1-6-3-7(2)5-8-4-6/h3-5H,1-2H3",Cc1cncc(C)c1,0.083,283.15
"InChI=1S/C7H9N/c1-6-3-7(2)5-8-4-6/h3-5H,1-2H3",Cc1cncc(C)c1,0.169,293.15
"InChI=1S/C7H9N/c1-6-3-7(2)5-8-4-6/h3-5H,1-2H3",Cc1cncc(C)c1,0.325,303.15
"InChI=1S/C7H9N/c1-6-3-7(2)5-8-4-6/h3-5H,1-2H3",Cc1cncc(C)c1,0.596,313.15
"InChI=1S/C7H9N/c1-6-3-7(2)5-8-4-6/h3-5H,1-2H3",Cc1cncc(C)c1,1.049,323.15
"InChI=1S/C7H9N/c1-6-3-7(2)5-8-4-6/h3-5H,1-2H3",Cc1cncc(C)c1,1.775,333.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,1.666,283.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,1.598,283.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,1.337,283.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,1.056,283.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,0.815,283.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,0.702,283.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,0.431,283.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,0.083,283.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,1.879,293.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,1.461,293.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,1.272,293.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,0.798,293.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,0.169,293.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,1.413,303.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,0.325,303.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,0.596,313.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,1.049,323.15
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,1.775,333.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,1.666,283.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,1.496,283.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,1.343,283.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,1.176,283.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,0.965,283.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,0.812,283.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,0.66,283.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,0.467,283.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,0.296,283.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,1.718,293.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,1.457,293.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,1.193,293.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,0.868,293.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,0.575,293.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,1.54,303.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,1.061,303.15
"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",Cc1cccc(C)n1,1.868,313.15
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,1.7065,288.0
"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",C=CCCCC,0.4317,283.15
"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",C=CCCCC,1.006,283.15
"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",C=CCCCC,1.775,283.15
"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",C=CCCCC,0.5456,293.15
"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",C=CCCCC,1.275,293.15
"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",C=CCCCC,0.6867,303.15
"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",C=CCCCC,1.596,303.15
"InChI=1S/C6H12/c1-3-5-6-4-2/h5-6H,3-4H2,1-2H3/b6-5+",CC/C=C/CC,1.284,283.15
"InChI=1S/C6H12/c1-3-5-6-4-2/h5-6H,3-4H2,1-2H3/b6-5+",CC/C=C/CC,1.65,293.15
"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",C=CCCCC,1.826,283.15
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,6.1e-05,333.2
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,8.8e-05,337.3
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000111,339.3
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000132,341.3
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000158,343.4
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000188,345.5
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000218,347.5
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000272,349.7
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000329,351.7
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000382,353.6
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000446,355.7
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000555,357.8
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000649,359.8
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000704,360.6
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000796,362.0
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000826,363.0
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.000993,365.0
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.001244,367.9
"InChI=1S/C13H19BrO4/c1-15-6-7-16-8-9-17-10-11-18-13-5-3-2-4-12(13)14/h2-5H,6-11H2,1H3",COCCOCCOCCOc1ccccc1Br,0.001446,369.9
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,9e-05,310.4
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00012,313.2
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00016,317.4
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00019,318.6
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00021,320.3
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00026,322.6
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.0003,324.3
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00036,325.4
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00043,327.6
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00043,327.7
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00047,328.3
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00045,328.3
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00045,329.0
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00063,332.4
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00062,332.5
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00063,332.7
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00076,334.5
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00081,335.4
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00096,337.9
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00113,339.1
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00135,342.0
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00153,343.5
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00167,345.0
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00205,346.5
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00219,347.6
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.0022,348.0
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00252,349.5
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00253,350.1
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.0028,350.6
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00325,353.0
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00383,355.1
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.0041,356.0
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.0052,359.2
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00566,360.3
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00611,361.1
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.007,363.3
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.00835,365.2
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.01027,368.4
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.01025,368.4
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.01177,370.8
"InChI=1S/C11H15BrO3/c1-13-6-7-14-8-9-15-11-5-3-2-4-10(11)12/h2-5H,6-9H2,1H3",COCCOCCOc1ccccc1Br,0.01407,373.5
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.0011,302.4
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.00174,307.4
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.00268,312.4
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.00321,315.0
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.00391,317.5
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.00453,319.5
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.00475,319.5
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.0062,322.6
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.00691,324.6
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.00867,327.6
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.01255,332.7
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.01854,337.8
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.02628,343.0
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.03518,348.1
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.04763,353.2
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.05583,356.3
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.06719,358.2
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.07401,360.7
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.07914,361.8
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.08516,363.3
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.1095,366.8
"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",COCCOc1ccccc1Br,0.11988,368.4
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,0.48636,293.23
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,0.84593,303.17
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.409217,313.27
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,0.314507,323.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,0.435697,323.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,0.570886,323.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,0.89326,323.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.074312,323.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.246564,323.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.444415,323.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.624,323.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.900644,323.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,0.514091,333.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,0.72834,333.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.020316,333.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.462546,333.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.727858,333.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.957439,333.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,0.913658,343.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.143106,343.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.550806,343.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.549739,353.15
"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,1.923442,353.15
"InChI=1S/C10H16/c1-2-9-7-4-5-8(6-7)10(9)3-1/h7-10H,1-6H2/t7-,8+,9-,10+",C1C[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C1,2.0,344.02
"InChI=1S/C10H16/c1-2-9-7-4-5-8(6-7)10(9)3-1/h7-10H,1-6H2/t7-,8+,9+,10-",C1C[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C1,2.0,335.45
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",Cc1ccccc1,1.574,283.35
"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",Cc1cccc(C)c1,0.433,283.35
"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",Cc1cccc(C)c1,0.863,293.29
"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",Cc1cccc(C)c1,1.591,303.28
"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",CC(C)OC(C)C,1.4036,283.15
"InChI=1S/C25H44O8/c1-5-9-13-21(26)30-17-25(18-31-22(27)14-10-6-2,19-32-23(28)15-11-7-3)20-33-24(29)16-12-8-4/h5-20H2,1-4H3",CCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,2.61e-05,373.62
"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",CCCCOCCCC,0.337,283.15
"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",CCCCOCCCC,0.649,293.15
"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",CCCCOCCCC,0.885,298.15
"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",CCCCOCCCC,1.193,303.15
"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",CCCCOCCCC,1.512,283.27
"InChI=1S/C5H10O2/c1-3-4-5(6)7-2/h3-4H2,1-2H3",CCCC(=O)OC,1.2919,276.4
"InChI=1S/C5H10O2/c1-3-4-5(6)7-2/h3-4H2,1-2H3",CCCC(=O)OC,1.3969,278.2
"InChI=1S/C5H10O2/c1-3-4-5(6)7-2/h3-4H2,1-2H3",CCCC(=O)OC,1.4916,279.4
"InChI=1S/C5H10O2/c1-3-4-5(6)7-2/h3-4H2,1-2H3",CCCC(=O)OC,1.6272,281.3
"InChI=1S/C5H10O2/c1-3-4-5(6)7-2/h3-4H2,1-2H3",CCCC(=O)OC,1.7054,281.6
"InChI=1S/C5H10O2/c1-3-4-5(6)7-2/h3-4H2,1-2H3",CCCC(=O)OC,1.854,283.4
"InChI=1S/C5H10O2/c1-3-4-5(6)7-2/h3-4H2,1-2H3",CCCC(=O)OC,1.9648,283.7
"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",CCCCC(=O)OC,0.3442,275.2
