InChI,SMILES,VapourPressure_kPa,Temperature_K
InChI=1S/C12H6Br4O/c13-7-1-3-11(9(15)5-7)17-12-4-2-8(14)6-10(12)16/h1-6H,Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,7.18e-05,363.45
InChI=1S/C12H5Br5O/c13-6-1-2-11(9(16)3-6)18-12-5-8(15)7(14)4-10(12)17/h1-5H,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,1.29e-05,363.39
InChI=1S/C12H5Br5O/c13-6-1-2-11(9(16)3-6)18-12-5-8(15)7(14)4-10(12)17/h1-5H,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,4.24e-05,373.56
InChI=1S/C14H10/c1-2-6-12-10-14-8-4-3-7-13(14)9-11(12)5-1/h1-10H,c1ccc2cc3ccccc3cc2c1,1.83e-05,323.59
InChI=1S/C14H10/c1-2-6-12-10-14-8-4-3-7-13(14)9-11(12)5-1/h1-10H,c1ccc2cc3ccccc3cc2c1,5.99e-05,333.63
InChI=1S/C14H10/c1-2-6-12-10-14-8-4-3-7-13(14)9-11(12)5-1/h1-10H,c1ccc2cc3ccccc3cc2c1,0.000164,343.6
InChI=1S/C16H10/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h1-10H,c1cc2ccc3cccc4ccc(c1)c2c34,1.41e-05,323.81
InChI=1S/C16H10/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h1-10H,c1cc2ccc3cccc4ccc(c1)c2c34,4.56e-05,333.53
InChI=1S/C16H10/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h1-10H,c1cc2ccc3cccc4ccc(c1)c2c34,0.000121,343.36
InChI=1S/C16H10/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h1-10H,c1cc2ccc3cccc4ccc(c1)c2c34,0.000329,353.24
InChI=1S/C16H10/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h1-10H,c1cc2ccc3cccc4ccc(c1)c2c34,0.000827,363.63
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,18.08,307.22
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,21.45,311.3
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,24.0,314.05
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,26.73,316.73
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,31.35,320.8
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,34.82,323.52
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,37.88,325.8
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,42.59,328.95
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,45.06,330.5
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,49.34,333.02
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,53.31,335.2
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,59.68,338.45
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,65.47,341.17
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,70.59,343.43
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,78.43,346.6
InChI=1S/C2H3N/c1-2-3/h1H3,CC#N,89.46,350.67
InChI=1S/H2O/h1H2,O,10.74,320.37
InChI=1S/H2O/h1H2,O,13.09,324.33
InChI=1S/H2O/h1H2,O,14.66,326.63
InChI=1S/H2O/h1H2,O,15.86,328.29
InChI=1S/H2O/h1H2,O,20.33,333.57
InChI=1S/H2O/h1H2,O,27.37,340.16
InChI=1S/H2O/h1H2,O,32.16,343.85
InChI=1S/H2O/h1H2,O,34.4,345.44
InChI=1S/H2O/h1H2,O,38.07,347.83
InChI=1S/H2O/h1H2,O,40.62,349.4
InChI=1S/H2O/h1H2,O,44.82,351.8
InChI=1S/H2O/h1H2,O,50.37,354.68
InChI=1S/H2O/h1H2,O,58.91,358.64
InChI=1S/H2O/h1H2,O,64.72,361.08
InChI=1S/H2O/h1H2,O,68.63,362.59
InChI=1S/H2O/h1H2,O,83.63,367.87
"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)",COC(=N)O,1.31,341.45
"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)",COC(=N)O,1.91,350.9
"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)",COC(=N)O,2.5,356.06
"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)",COC(=N)O,3.55,360.75
"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)",COC(=N)O,4.19,364.43
"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)",COC(=N)O,4.48,367.0
"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)",COC(=N)O,5.42,371.7
"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)",COC(=N)O,6.23,373.85
"InChI=1S/C8H9NO2/c1-11-8(10)9-7-5-3-2-4-6-7/h2-6H,1H3,(H,9,10)",COC(O)=Nc1ccccc1,0.2093,372.5
"InChI=1S/C8H9NO2/c1-11-8(10)9-7-5-3-2-4-6-7/h2-6H,1H3,(H,9,10)",COC(O)=Nc1ccccc1,0.2248,374.46
"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",OCCO,0.2527,336.45
"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",OCCO,0.4838,345.0
"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",OCCO,0.9002,355.15
"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",OCCO,1.69,369.25
"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",OCCO,2.13,374.45
"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",CCCCCCCCCC,0.1732,299.25
"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",CCCCCCCCCC,0.3091,306.95
"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",CCCCCCCCCC,0.4116,309.15
"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",CCCCCCCCCC,0.6545,316.26
"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",CCCCCCCCCC,1.04,326.1
"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",CCCCCCCCCC,1.95,340.05
"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",CCCCCCCCCC,2.97,347.9
"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",CCCCCCCCCC,3.8,353.32
"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",CCCCCCCCCC,4.82,358.67
"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",CCCCCCCCCC,5.92,362.85
"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",CCCCCCCCCC,6.96,365.13
"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",CCCCCCCCCC,8.23,370.4
InChI=1S/H2O/h1H2,O,1.29,280.2
InChI=1S/H2O/h1H2,O,1.34,282.23
InChI=1S/H2O/h1H2,O,1.82,287.9
InChI=1S/H2O/h1H2,O,2.13,292.36
InChI=1S/H2O/h1H2,O,2.78,296.13
InChI=1S/H2O/h1H2,O,3.47,300.7
InChI=1S/H2O/h1H2,O,4.54,304.8
InChI=1S/H2O/h1H2,O,4.82,306.67
InChI=1S/H2O/h1H2,O,5.9,309.65
InChI=1S/H2O/h1H2,O,6.75,312.07
InChI=1S/H2O/h1H2,O,7.78,314.95
InChI=1S/H2O/h1H2,O,8.45,316.65
InChI=1S/H2O/h1H2,O,9.45,317.9
InChI=1S/H2O/h1H2,O,10.62,320.04
InChI=1S/H2O/h1H2,O,11.78,322.75
"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",CC(C)O,26.21,325.2
"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",CC(C)O,30.195,328.0
"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",CC(C)O,43.655,335.73
"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",CC(C)O,50.434,338.88
"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",CC(C)O,63.239,343.99
"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",CC(C)O,72.737,347.25
"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",CC(C)O,74.654,347.86
"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",CC(C)O,81.589,349.98
"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",CC(C)O,91.802,352.84
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,26.2,347.84
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,30.189,351.07
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,43.665,359.54
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,50.447,362.99
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,63.252,368.56
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,72.733,372.09
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,74.66,372.56
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,30.01,323.51
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,35.01,326.79
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,40.01,329.68
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,45.01,332.27
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,50.01,334.63
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,55.01,336.8
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,60.01,338.81
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,65.01,340.68
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,70.01,342.43
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,75.01,344.09
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,80.01,345.64
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,85.01,347.13
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,90.01,348.54
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,95.01,349.89
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,50.0,334.57
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,75.0,344.02
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,94.0,349.56
"InChI=1S/C6H8O/c1-5-3-4-6(2)7-5/h3-4H,1-2H3",Cc1ccc(C)o1,50.0,345.2
"InChI=1S/C6H8O/c1-5-3-4-6(2)7-5/h3-4H,1-2H3",Cc1ccc(C)o1,75.0,357.18
"InChI=1S/C6H8O/c1-5-3-4-6(2)7-5/h3-4H,1-2H3",Cc1ccc(C)o1,94.0,364.36
"InChI=1S/C6H10/c1-3-5-6-4-2/h3-4H,1-2,5-6H2",C=CCCC=C,56.0,313.05
"InChI=1S/C6H10/c1-3-5-6-4-2/h3-4H,1-2,5-6H2",C=CCCC=C,78.0,322.92
"InChI=1S/C3H5Cl/c1-2-3-4/h2H,1,3H2",C=CCCl,55.0,298.88
"InChI=1S/C3H5Cl/c1-2-3-4/h2H,1,3H2",C=CCCl,75.0,308.19
"InChI=1S/C3H5Cl/c1-2-3-4/h2H,1,3H2",C=CCCl,90.0,313.35
"InChI=1S/C2H5F/c1-2-3/h2H2,1H3",CCF,84.4,293.15
InChI=1S/C4H9NO/c1-4(6)5(2)3/h1-3H3,CC(=O)N(C)C,68.6,293.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,0.1,303.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,0.15,308.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,0.2,313.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,0.3,318.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,0.4,323.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,0.54,328.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,0.74,333.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,0.97,338.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,1.3,343.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,1.66,348.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,2.17,353.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,2.76,358.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,3.52,363.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,4.4,368.15
"InChI=1S/C6H6O2/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",Cc1ccc(C=O)o1,5.52,373.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,0.09,303.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,0.15,308.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,0.21,313.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,0.31,318.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,0.43,323.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,0.63,328.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,0.86,333.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,1.15,338.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,1.55,343.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,2.11,348.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,2.72,353.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,3.53,358.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,4.51,363.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,5.72,368.15
"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2",OCC1CCCO1,7.22,373.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17-",CCCCCCCC/C=C\CCCCCCCCCCCCC,2.271e-05,338.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17-",CCCCCCCC/C=C\CCCCCCCCCCCCC,6.727e-05,348.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17-",CCCCCCCC/C=C\CCCCCCCCCCCCC,0.0001844,358.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17-",CCCCCCCC/C=C\CCCCCCCCCCCCC,0.0004708,368.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17-",CCCCCCCC/C=C\CCCCCCCCCCCCC,2.3999e-05,338.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17-",CCCCCCCC/C=C\CCCCCCCCCCCCC,7.1129e-05,348.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17-",CCCCCCCC/C=C\CCCCCCCCCCCCC,0.00019508,358.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17-",CCCCCCCC/C=C\CCCCCCCCCCCCC,0.00049855,368.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17+",CCCCCCCC/C=C/CCCCCCCCCCCCC,2.1119e-05,338.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17+",CCCCCCCC/C=C/CCCCCCCCCCCCC,6.2848e-05,348.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17+",CCCCCCCC/C=C/CCCCCCCCCCCCC,0.00017302,358.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17+",CCCCCCCC/C=C/CCCCCCCCCCCCC,0.00044376,368.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17+",CCCCCCCC/C=C/CCCCCCCCCCCCC,2.089e-05,338.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17+",CCCCCCCC/C=C/CCCCCCCCCCCCC,6.236e-05,348.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17+",CCCCCCCC/C=C/CCCCCCCCCCCCC,0.00017217,358.15
"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17+",CCCCCCCC/C=C/CCCCCCCCCCCCC,0.00044277,368.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,5.9461e-05,298.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.00018325,308.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.00051951,318.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.001365,328.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.0033467,338.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.0077031,348.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.016736,358.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.034494,368.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,6.0217e-05,298.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.00018502,308.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.00052312,318.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.0013712,328.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.0033542,338.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.007704,348.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.016705,358.15
"InChI=1S/C18H26O2/c1-8-10-13(5)15(9-2)20-17(19)16-14(11-12(3)4)18(16,6)7/h2,10-11,14-16H,8H2,1,3-7H3/b13-10+",C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,0.034367,368.15
"InChI=1S/C7H12O3/c1-3-10-7(9)5-4-6(2)8/h3-5H2,1-2H3",CCOC(=O)CCC(C)=O,19.79,333.15
"InChI=1S/C4H11N/c1-3-5-4-2/h5H,3-4H2,1-2H3",CCNCC,80.0,321.68
"InChI=1S/C4H11N/c1-3-5-4-2/h5H,3-4H2,1-2H3",CCNCC,40.0,303.58
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,80.0,345.58
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",CCO,40.0,329.63
"InChI=1S/C4H10O2/c1-4(5)3-6-2/h4-5H,3H2,1-2H3",COCC(C)O,50.45,373.15
"InChI=1S/C4H10O2/c1-4(5)3-6-2/h4-5H,3H2,1-2H3",COCC(C)O,48.26,373.15
"InChI=1S/C4H10O2/c1-4(5)3-6-2/h4-5H,3H2,1-2H3",COCC(C)O,48.55,373.15
InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H,O=Cc1ccco1,14.62,373.15
InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H,O=Cc1ccco1,14.65,373.15
"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",CCCCOC(C)=O,44.71,373.15
"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",CCCCOC(C)=O,42.55,373.15
"InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2",NCCO,6.16,373.15
"InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2",NCCO,6.17,373.15
"InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2",NCCO,6.64,373.15
"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",CCCCO,8.39,333.15
"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",CCCCO,8.39,333.15
"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",CCCCO,24.62,333.15
"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",CCCCO,40.81,333.15
"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",CCCCO,58.61,333.15
"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",CCCCO,71.93,333.15
"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",CCCCO,94.64,333.15
"InChI=1S/C3H6O/c1-2-3-4/h2,4H,1,3H2",C=CCO,6.16,373.15
"InChI=1S/C3H6O/c1-2-3-4/h2,4H,1,3H2",C=CCO,8.17,373.15
"InChI=1S/C3H6O/c1-2-3-4/h2,4H,1,3H2",C=CCO,10.24,373.15
"InChI=1S/C3H6O/c1-2-3-4/h2,4H,1,3H2",C=CCO,12.34,373.15
"InChI=1S/C3H6O/c1-2-3-4/h2,4H,1,3H2",C=CCO,14.0,373.15
